"Code","NUTS2","NUTS2_Name","COUNTRY","LF_113- GDP","LF_113 - GDP/capita","LF_211 - Recreational opportunities potential","LF_311 - Water consumption","LF_312 - Water productivity","LF_321 - Food and feed production","LF_331 - Biomass harvested from energy crops","LF_332 - Energy content of dedicated energy crops","LF_411 - Share  of residential areas over the total land area","LF_412 - Residential areas per person","LF_413 - Urban Sprawl","LF_415 - Population density","LF_421 - Share of industrial/commercial areas","LF_422 - Industrial economic output per unit of industrial/commercial area","LF_431 - Share of built-up areas over the total land","LF_432 - Productivity of built-up areas","LF_433 - Built-up  per person","LF_441 - Potential accessibility","LF_442 - Network efficiency","LF_443 - Local accessibility (Travel time to nearest city)","LF_444 - Daily accessibility (Amount of people reached within 4 hours)","LF_511- NO2 removal by urban vegetation","LF_521 - Capacity of ecosystems to avoid soil erosion","LF_522 - Soil retention","LF_524 - Water Retention","LF_531 - Relative pollination potential","LF_532 - C-stock changes","LF_612a - Habitat quality for common birds","LF_612b - Habitat quality for forest birds","LF_612c - Habitat quality for farmland birds","LF_621 - Proportion of Green Infrastructure","LF_622 - Green Infrastructure fragmentation","Year","POPULATION"
"908","ITC4","Lombardia","Italy",125.34,156.67,85.11,119.96,94.55,113.04,120.75,118.21,143.63,64.01,104.03,122.6,185.03,129.17,0,197.39,66.07,162.64,108.15,155.86,119.94,80.76,94.87,108.83,100.38,62.74,99.89,94.59,74.55,120.33,99.67,95.15,2030,10960866
"912","ITF1","Abruzzo","Italy",101.88,105.13,120.33,105.65,96.38,38.04,115.98,111.34,44.81,68.98,102.28,97.8,70.18,60.97,77.47,116.92,74.07,69.31,105.59,50.72,68.46,95.64,95.51,106.9,106.91,173.08,100.27,103.05,124.22,94.94,130.04,93.04,2030,1442549
"916","ITF2","Molise","Italy",87.81,112.96,98.61,99.91,95.35,46.74,119.65,117.31,25.66,75.11,104.69,84.95,38.28,65.36,38.74,119.95,77.73,59.63,105.39,46.55,59.01,72.42,92.32,104.86,107.16,164.43,100.74,134,125.82,146.6,110.28,94.16,2030,313616
"922","ITF3","Campania","Italy",113.73,84.79,118.57,109.93,97.72,91.3,114.61,110.23,97.69,45.3,85.42,121.68,108.47,111.87,122.79,157.91,44.58,79.11,108.31,41.71,57.74,97.48,93.39,105.67,103.39,194.72,100.11,114.08,122.4,104.1,108.4,96.88,2030,6065667
"928","ITF4","Puglia","Italy",110.6,88.2,73.67,115.12,92.45,97.83,124.69,123.88,60.54,57.58,90.45,107.45,57.42,96.88,89.94,132.1,55.55,48.77,108.01,41.39,45.85,29.35,88.72,99.08,106.91,112.5,99.93,95.55,41.34,139.1,50.35,100.4,2030,4197669
"933","ITF5","Basilicata","Italy",92.5,103.75,92.16,106.44,92.2,154.35,109.92,102.65,16.16,59.04,90.89,80.36,38.28,47.54,38.74,121.47,70.87,44.56,108.21,35.06,52.09,95.98,92.11,105.63,104.65,160.1,100.68,115.69,109.16,123.2,111.11,95.08,2030,561067
"939","ITF6","Calabria","Italy",103.45,92.13,110.35,106.44,96.41,56.52,118.49,115.44,37.72,60.5,92.21,96.89,31.9,119.36,61.4,135.14,56.47,32.08,108.21,27.4,40.39,117.92,92.85,105.04,103.65,203.37,101.01,102.4,123.58,81.14,131.71,92.59,2030,1944150
"942","ITG1","Sicilia","Italy",112.38,87.19,82.47,112.52,95.25,73.91,118.49,116.39,62.25,63.42,92.21,106.07,38.28,138.99,89.94,127.54,56.92,25.82,92.21,22.75,17.12,60.38,87.65,102.6,100.88,183.9,99.85,101.23,61.42,124.08,79.27,100.04,2030,5202141
"950","ITG2","Sardegna","Italy",103.22,103.41,102.13,107.91,95.21,41.3,115.98,111.34,32.47,94.69,105.57,84.95,31.9,70.53,61.4,92.62,92.58,6.13,39.95,16.27,4.11,89.71,90.1,100.92,102.39,339.68,100.02,107.76,82.67,122.76,142.11,95.07,2030,1702487
"955","ITH1","Prov. Auto. di Bolzano/Bozen","Italy",97.64,169.88,128.84,100.13,98.93,18.48,92.46,81.35,22.83,60.79,91.77,86.78,12.76,270.49,38.74,259.64,54.18,111.81,105.84,145.17,127.98,155.41,101.77,111.34,79.8,58.42,99.9,76.05,96.66,34.44,188.72,89.19,2030,573788
"956","ITH2","Prov. Auto. di Trento","Italy",96.3,141.02,133.54,97.54,100.44,17.39,106.15,98.07,41.26,86.8,103.81,91.38,25.52,151.39,61.4,148.8,78.64,117.99,105.3,157.07,118.17,124.6,99.96,110.72,88.59,75.72,99.77,101.01,147.08,38.53,185.18,95.25,2030,607281
"963","ITH3","Veneto","Italy",117.75,141.63,82.18,116.47,94.24,118.48,152.59,165.32,113.01,75.41,108.41,114.33,165.89,86.81,134.01,147.28,79.78,134.63,107.66,155.77,117.12,49.34,92.64,107.55,107.66,64.91,99.69,97.16,75.51,128.5,82.19,95.13,2030,5441889
"968","ITH4","Friuli-Venezia Giulia","Italy",103.89,148.38,96.85,106.55,96.48,36.96,135.3,140.46,77.7,97.62,115.64,101.48,89.33,91.71,108.75,126.03,97.16,107.61,106.43,153.61,111.17,80.62,95.93,111.83,103.14,88.71,100.49,89.87,97.2,83.79,121.1,94.23,2030,1265153
"974","ITH5","Emilia-Romagna","Italy",117.08,148.1,72.79,116.58,93.95,113.04,117.27,114.46,63.38,59.62,95.93,107.45,108.47,94.81,100.13,185.24,66.52,124.99,109.05,143.37,112.68,52.48,92.32,104.31,113.18,103.85,100.64,116.44,88.65,159.74,88.64,93.52,2030,4924927
"979","ITI1","Toscana","Italy",114.4,139.09,98.32,107.91,99.51,36.96,122.81,121.57,50.34,59.33,92.42,102.85,70.18,109.54,89.94,182.21,63.32,94.61,107.82,117.22,109.04,90.02,95.08,104.86,105.15,168.76,100.3,122.11,132.34,107.97,127.34,96.11,2030,4006562
"982","ITI2","Umbria","Italy",98.98,112.09,90.1,104.98,95.78,46.74,122.81,122.36,41.69,71.9,100.09,95.51,57.42,75.7,77.47,126.03,74.07,76.22,105.21,72.41,91.01,75.41,94.02,105.62,106.15,173.08,100.48,128.97,148.15,110.72,115.48,96.52,2030,1010703
"986","ITI3","Marche","Italy",105.23,124.95,83.35,104.53,98.59,50,119.65,118.21,51.47,57.28,94.61,104.23,108.47,70.27,89.94,154.88,66.75,77.3,104.79,76.3,95.36,53.48,92.32,106.45,101.14,127.65,100.64,114.08,90.79,137,81.98,97.24,2030,1735566
"992","ITI4","Lazio","Italy",119.09,146.98,100.96,109.15,100.39,70.65,120.75,119.08,88.34,51.15,90.45,117.09,114.85,161.47,116.21,226.24,53.72,83.2,107.09,51.33,72.62,79.37,92.22,105.16,100.88,173.08,100.3,92.66,97.73,93.83,104.87,96.4,2030,6121489
"1030","LV","LATVIA (CNT)","Latvia",6.8,63.19,110.95,87.49,132.33,106.67,174.86,216.23,27.6,111.66,102.08,22.2,0,33.14,32.56,48.36,114.62,17.16,91.49,36.29,14.52,119.3,103.33,6.32,103.82,74.16,92.99,99.13,105.78,90.78,119.43,33.97,2030,6207343
"1034","LV0","LATVIA","Latvia",99.87,61.44,111.23,94.5,104.22,82.61,135.86,141.34,18.01,118.37,104.25,68.42,19.14,31.26,38.74,41,123.45,11.46,89.72,28.08,9.73,120.89,102.51,93.68,103.65,84.38,98.47,103.26,109.48,94.94,137.95,96.82,2030,2021890
"1037","LV00","Latvija","Latvia",99.87,61.44,111.23,94.5,104.22,82.61,135.86,141.34,18.01,118.37,104.25,68.42,19.14,31.26,38.74,41,123.45,11.46,89.72,28.08,9.73,120.89,102.51,93.68,103.65,84.38,98.47,103.26,109.48,94.94,137.95,96.82,2030,2021890
"996","LT","LITHUANIA (CNT)","Lithuania",9.58,59.1,90.51,100.01,65.18,71.58,182.6,255.86,57.32,161.01,116.45,33.66,100,22.68,65.12,31.57,164.29,27.55,98.1,41.11,21.3,76.16,102.61,7.34,102.82,47.24,99.4,111.36,110.64,117.51,80.02,79.94,2030,5276163
"1002","LT0","LITHUANIA","Lithuania",103.22,57.46,91.57,108.02,95.09,55.43,142.08,150.1,38.85,170.68,118.93,76.68,44.66,20.15,77.47,27.33,176.94,18.4,92.8,31.79,14.3,77.18,101.77,94.25,102.64,54.09,99.86,117.4,115.57,125.74,92.38,100.2,2030,3043919
"1006","LT00","Lietuva","Lithuania",103.22,57.46,91.57,108.02,95.09,55.43,142.08,150.1,38.85,170.68,118.93,76.68,44.66,20.15,77.47,27.33,176.94,18.4,92.8,31.79,14.3,77.18,101.77,94.25,102.64,54.09,99.86,117.4,115.57,125.74,92.38,100.2,2030,3043919
"1014","LU","LUXEMBOURG (CNT)","Luxembourg",13.35,400.68,99.27,83.95,171.94,136.14,-11.62,0,178.32,95.94,117.95,172.58,300,205.83,195.35,332.02,105.92,293.04,140.54,218.65,377.2,225.82,104.03,68.44,98.8,88.67,99.77,90.39,110.64,70.75,91.55,288.7,2030,5757624
"1020","LU0","LUXEMBOURG","Luxembourg",106.58,389.55,100.37,90.67,109.61,105.43,0,0,119.1,101.71,120.46,109.28,204.17,184.2,138.87,282.42,114.07,195.72,110.9,168.94,253.18,228.83,103.25,102.7,98.63,101.69,99.02,100.48,119.31,85.78,105.7,105.29,2030,625941
"1023","LU00","Luxembourg","Luxembourg",106.58,389.55,100.37,90.67,109.61,105.43,0,0,119.1,101.71,120.46,109.28,204.17,184.2,138.87,282.42,114.07,195.72,110.9,168.94,253.18,228.83,103.25,102.7,98.63,101.69,99.02,100.48,119.31,85.78,105.7,105.29,2030,625941
"1042","MT","MALTA (CNT)","Malta",1.97,88.97,70.07,80.72,139.13,133.33,0,0,428.81,42.18,71.84,354.48,500,84.43,472.09,169.56,46.06,14.51,0,39.34,10.06,86.4,85.99,17.35,59.58,113.8,100,83.39,74.18,74.32,27.01,566.4,2030,60340328
"1047","MT0","MALTA","Malta",88.03,86.49,71.61,87.18,105.16,103.26,0,0,286.84,44.72,73.37,143.26,504.05,75.95,188.18,144.25,49.61,9.69,50.38,30.43,6.76,87.56,85.32,97.51,59.73,129.81,99.05,4.18,0,0,31,120.21,2030,416886
"1053","MT00","Malta","Malta",88.03,86.49,71.61,87.18,105.16,103.26,0,0,286.84,44.72,73.37,143.26,504.05,75.95,188.18,144.25,49.61,9.69,50.38,30.43,6.76,87.56,85.32,97.51,59.73,129.81,99.05,4.18,0,0,31,120.21,2030,416886
"1126","PL","POLAND (CNT)","Poland",129.33,64.66,96.35,106.37,98.33,82.81,208.27,353.14,82.79,90.15,109.8,85.93,100,43.61,81.4,63.41,89.58,97.52,114.13,107.7,93.82,72.81,102.02,22.65,103.07,40.42,122.37,102.93,102.25,105.45,83.3,20.75,2030,64491290
"1131","PL0","POLAND","Poland",99.3,57.54,96.21,100.54,99.32,64.81,160.22,176.36,58.38,101.09,111.83,94.07,65.8,37.07,86.84,48.97,100.59,68.31,100.25,84.71,66.27,76.7,101.28,96.4,102.55,47.06,101.32,108.22,108.05,110.59,97.47,95.5,2030,37564976
"1140","PL11","Lodzkie","Poland",101.44,61.16,68.38,101.37,99.43,77.17,162.1,179.14,61.4,97.91,113.01,96.89,63.8,37.2,100.13,50.11,100.36,74.44,100.26,90.15,78.71,50.81,100.71,92.34,100.88,43.27,100.6,105.19,91.11,124.75,76.99,100.38,2030,2353090
"1142","PL12","Mazowieckie","Poland",113.73,95.52,79.83,103.74,102.45,86.96,161.92,178.87,68.06,92.06,111.7,100.1,70.18,66.4,100.13,86.55,91.9,57.39,97.32,71.64,57.07,60.35,100.6,91.9,107.16,47.6,100.84,99.51,87.48,115.25,87.6,98.11,2030,5409789
"1146","PL21","Malopolskie","Poland",103.22,52,98.03,101.71,99.94,61.96,159.35,175.2,94.57,87.97,112.57,107.91,89.33,41.08,116.21,50.11,85.5,78.72,100.7,77.17,75.05,90.64,102.3,105.53,98.88,58.42,102.17,104.87,110.87,103.44,106.74,92.73,2030,3363653
"1153","PL22","Slaskie","Poland",108.81,70.17,103.02,106.89,98.14,41.3,154.36,167.74,130.31,75.41,108.41,117.09,267.98,29.71,147.48,65.29,89.84,100.78,103.07,85.15,92.05,112.65,102.19,102.92,93.86,51.92,101.57,101.76,119.52,89.31,107.36,95.34,2030,4391903
"1157","PL31","Lubelskie","Poland",96.74,44.4,85.99,100.47,98.36,64.13,162.27,179.42,47.22,121,118.49,87.24,25.52,38.75,77.47,33.4,112.02,39.98,93.66,61.93,38.55,52.64,101.24,96.25,107.66,41.11,101.83,104.65,85.66,121.76,87.39,95.38,2030,2022290
"1165","PL32","Podkarpackie","Poland",96.74,42.57,110.35,100.36,98.42,53.26,158.15,173.29,66.93,117.78,118.93,95.05,38.28,39.01,89.94,33.4,105.39,48.72,95.66,71.71,48.08,92.56,102.19,103.1,98.88,51.92,101.9,114.94,128.39,103.33,116.94,91.64,2030,2092552
"1166","PL33","Swietokrzyskie","Poland",92.95,52.24,83.35,97.66,99.1,94.57,166.89,186.06,60.69,125.09,121.33,91.83,51.04,30.23,89.94,34.92,123.22,66.41,98.99,79.91,71.02,70.63,101.45,98.07,106.66,45.43,101.67,114.51,120.38,117.57,94.26,95.79,2030,1169019
"1173","PL34","Podlaskie","Poland",91.83,48.02,107.71,98.11,98.34,110.87,160.11,176.27,36.01,132.4,117.83,80.36,25.52,32.81,61.4,33.4,120.47,30.96,93.87,56.16,30.42,62,101.45,93.7,110.92,43.27,101.4,100.16,95.38,108.85,112.57,94.34,2030,1131203
"1177","PL41","Wielkopolskie","Poland",105.68,64.09,87.46,102.5,100.31,69.57,161.57,178.31,54.31,95.57,111.04,95.05,57.42,36.17,89.94,54.66,97.16,78.91,102.88,97.14,78.62,59.58,100.6,92.09,102.39,41.11,100.69,106.69,93.46,125.08,80.31,94.98,2030,3492971
"1182","PL42","Zachodniopomorskie","Poland",96.97,56.08,121.51,99.57,99.18,52.17,166.75,185.84,33.46,94.4,106.66,85.41,44.66,29.19,61.4,45.55,100.59,71.99,104.69,98.63,58.61,92.6,101.13,93.95,105.65,51.92,100.7,119.65,130.52,110.28,112.98,93.04,2030,1641913
"1190","PL43","Lubuskie","Poland",91.83,53.51,116.52,95.07,100.61,39.13,151.79,164.25,38.85,112.23,111.04,84.95,31.9,35.14,61.4,41,109.96,95.01,106.65,120.54,95.65,116.16,101.24,94,106.91,62.74,100.63,117.62,134.69,98.58,133.37,92.37,2030,997309
"1195","PL51","Dolnoslaskie","Poland",104.34,70.65,94.21,102.5,99.78,46.74,161.92,178.73,63.95,95.57,112.57,98.26,82.95,36.69,100.13,57.7,101.04,99.24,105.27,104.45,104.62,88.78,101.13,100.75,99.63,51.92,102.34,111.19,109.16,117.9,87.6,97.42,2030,2748221
"1198","PL52","Opolskie","Poland",91.61,52.97,74.55,98.44,97.89,61.96,159.15,174.73,66.5,130.94,122.65,92.75,70.18,24.8,100.13,33.4,129.39,94.73,104.22,91.01,100.07,61.88,100.6,95.95,101.39,38.94,101.02,111.19,104.14,125.3,76.99,99.01,2030,984881
"1205","PL61","Kujawsko-Pomorskie","Poland",98.53,53.3,89.51,102.05,97.89,73.91,158.35,173.78,37.43,68.1,100.75,94.13,63.8,28.16,77.47,57.7,77.5,66.12,100.86,96.01,58.16,54.58,100.39,93.01,100.38,34.62,100.73,101.33,89.83,107.19,73.45,97.32,2030,2035578
"1206","PL62","Warminsko-Mazurskie","Poland",93.62,46.36,111.53,97.66,99.32,56.52,161.57,178.17,26.8,94.11,102.5,81.27,19.14,40.56,38.74,44.03,88.7,37.2,95.91,66.88,38.57,66.53,101.66,93.47,97.87,45.43,101.68,99.83,100.72,95.49,98,97.65,2030,1405781
"1213","PL63","Pomorskie","Poland",100.77,57.65,107.42,100.47,99.9,46.74,157.31,171.94,47.64,76.87,99.87,96.89,51.04,47.28,77.47,62.25,76.35,52.45,99.96,86.85,35.01,94.86,101.56,95.4,101.64,43.27,101.4,118.37,127.53,105.32,106.95,92.43,2030,2324823
"1218","PT","PORTUGAL (CNT)","Portugal",47.67,86.6,108.03,108.56,57.8,68.77,0,0,80.67,89.33,111.31,83.07,100,103.26,65.12,93.89,80.87,46.84,105.64,22.43,46.5,136.33,95.71,100.37,79.19,270.47,98.78,108.07,96.45,106.6,136.58,5.83,2030,65694307
"1223","PT0","PORTUGAL","Portugal",100.27,82.25,110.29,108,93.98,56.09,0,0,92.79,111.7,112.05,97.34,90.6,88.2,99.73,80.47,102.37,35.33,98.11,17.04,30.96,148.55,95.15,103.05,80.61,318.47,99.54,97.63,94.33,93.83,151.14,91.93,2030,10338547
"1230","PT11","Norte","Portugal",107.02,68.85,113.87,109.03,95.8,64.13,0,0,70.04,82.13,110.82,103.31,38.28,100.24,100.13,77.44,73.38,33.98,93.38,21.5,30.05,161.17,99.01,106.67,69.77,283.42,99.72,95.66,80.75,83.46,156.05,89.51,2030,3741205
"1233","PT15","Algarve","Portugal",88.92,73.54,134.71,103.29,93.14,41.3,0,0,64.23,123.34,115.42,93.21,25.52,112.12,89.94,53.14,114.76,23.81,100.99,18.28,27.57,140.49,92.43,101.76,82.31,445.69,99.62,85.05,103.5,74.07,174.57,89.57,2030,537313
"1236","PT16","Centro (PT)","Portugal",103,70.06,107.12,109.93,93.55,40.22,0,0,57.28,136.2,123.52,89.08,31.9,54.77,89.94,48.59,121.39,32.65,95.77,17.24,32.47,164.24,99.22,104.86,81.56,346.17,99.66,105.4,97.41,92.18,162.92,89.38,2030,2442526
"1242","PT17","Lisboa","Portugal",109.7,119.38,90.4,104.41,100.41,75,0,0,253.52,51.73,95.71,137.75,344.54,119.62,179.89,177.65,55.78,59.3,103.69,13.3,33.43,182.07,93.39,102.21,85.07,225.01,98.78,62.66,74.87,58.73,105.91,101.32,2030,2875529
"1249","PT18","Alentejo","Portugal",92.72,79.41,105.36,113.31,87,59.78,0,0,18.86,165.13,114.76,63.37,12.76,54.25,38.74,45.55,146.54,26.89,96.72,14.87,31.26,94.76,91.69,99.76,84.32,292.08,99.93,139.36,115.14,160.73,156.26,89.85,2030,741974
"1254","RO","ROMANIA (CNT)","Romania",40.96,37.99,84.67,103.34,85.37,72.98,0,0,89.16,135.37,120.53,60.87,100,24.07,81.4,26.14,127.57,47.95,94.32,48.69,46.43,53.42,99.02,71.17,103.57,55.95,98.38,98.71,94.28,102.94,93.72,10.1,2030,65915103
"1259","RO0","ROMANIA","Romania",96.63,38.63,81.37,101.04,97.89,55.03,0,0,88.89,140.76,119.97,93.1,81.35,26.84,100.92,32.65,135.48,37.09,91.56,36.21,32.89,53.21,97.79,100.69,102.64,61.39,99.66,101.82,94.58,105.56,100.89,94.36,2030,20250626
"1265","RO11","Nord-Vest","Romania",96.3,33.54,89.22,98.67,99.65,55.43,0,0,51.19,139.7,122.65,86.32,38.28,21.18,77.47,21.26,132.13,36.19,92.78,60.79,27.41,57.03,99.86,104.05,102.14,77.89,99.88,109.15,101.9,124.75,131.29,91.12,2030,2575270
"1270","RO12","Centru","Romania",96.3,35.04,115.64,98.22,99.88,57.61,0,0,45.37,131.23,118.71,84.95,31.9,25.32,77.47,24.29,119.79,31.16,88.31,36.83,35.34,64.45,101.56,104.07,100.63,77.89,99.82,110.12,127.53,107.19,155.22,90.01,2030,2430734
"1272","RO21","Nord-Est","Romania",95.85,22.49,74.25,102.39,96.54,67.39,0,0,84.08,177.11,127.47,91.38,51.04,12.92,108.75,12.15,160.71,26.94,90.06,37,23.79,62.83,100.5,103.67,106.41,45.43,99.73,108.19,101.47,112.6,115.69,92.4,2030,3607560
"1280","RO22","Sud-Est","Romania",95.63,29.97,78.66,102.84,96.09,61.96,0,0,55.01,151.69,120.24,86.32,57.42,12.14,89.94,16.7,149.05,23.76,87.86,16.03,29.86,30.58,94.13,98.2,105.9,45.43,99.97,81.73,50.31,98.58,77.61,85.34,2030,2631054
"1281","RO31","Sud - Muntenia","Romania",97.64,32.68,63.98,103.96,96,54.35,0,0,63.81,151.98,127.47,89.08,57.42,14.73,100.13,18.22,151.34,36.48,90.34,26.78,39.94,35.59,96.04,99.57,106.91,51.92,99.94,98.12,75.51,107.74,65.13,96.96,2030,2985904
"1288","RO32","Bucuresti - Ilfov","Romania",103.89,85.72,55.47,100.81,100.83,55.43,0,0,313.22,53.78,95.49,141.43,331.78,94.3,186.22,132.1,53.72,73.66,93.74,23.86,44.78,47.45,94.87,89.15,97.12,32.45,98.01,91.05,66.12,84.78,46.19,113.2,2030,2165052
"1295","RO41","Sud-Vest Oltenia","Romania",92.72,29.53,84.23,100.81,96.62,46.74,0,0,54.16,161.04,126.37,84.49,38.28,16.02,89.94,15.18,161.62,30.9,92.17,34.49,33.38,55.41,97.21,102.52,99.63,86.54,99.96,104.23,99.23,108.74,93.63,94.7,2030,2023649
"1298","RO42","Vest","Romania",94.73,40.1,89.51,100.59,97.54,41.3,0,0,44.24,159.58,121.33,80.81,44.66,18.08,77.47,21.26,155.45,37.63,97.18,53.94,28.58,72.3,98.16,104.28,102.39,73.56,99.98,111.94,134.58,100.13,122.34,91.12,2030,1831403
"1371","SK","SLOVAKIA (CNT)","Slovakia",24.25,81.61,116.79,94.27,125.74,49.12,189.61,276.12,101.9,117.45,119.24,81.64,100,36.63,97.67,60.36,118.66,110.51,116.02,113.9,114.68,101.51,101.32,152.42,103.82,53.2,99.61,107.15,125.46,95.28,94.8,12.49,2030,3043919
"1376","SK0","SLOVAKIA","Slovakia",98.59,95.51,116.3,94.78,103.47,43.21,147.69,158.13,80.79,116.76,119.14,98.15,141.96,36.23,114.41,67.95,123.67,82.7,102.26,95.08,83.21,104.96,99.73,103.92,104.84,60.04,99.7,107.22,122.38,95.9,103.51,95.17,2030,5579504
"1385","SK01","Bratislavsky kraj","Slovakia",99.87,189.43,113.58,92.25,105.94,60.87,149.8,161.06,122.37,78.91,110.82,114.79,344.54,57.1,151.34,148.8,105.16,113.7,108.07,119.73,105.03,115.54,97.31,99.29,108.92,58.42,98.98,92.55,96.45,82.24,85.72,99.35,2030,654786
"1387","SK02","Zapadne Slovensko","Slovakia",101.44,76.17,85.7,97.09,102.76,59.78,154.11,167.55,87.49,143.21,125.93,96.43,95.71,33.33,116.21,44.03,141.73,91.48,104.82,100.25,91.32,64.4,97.21,103.11,106.41,45.43,100.06,104.12,93.03,122.21,63.25,98.29,2030,1885817
"1392","SK03","Stredne Slovensko","Slovakia",96.52,64.38,137.35,94.62,102.83,28.26,141.66,149.42,48.63,119.54,117.17,88.16,57.42,28.42,89.94,44.03,122.76,71.91,99.69,84.52,79.34,125.32,102.09,107.09,99.38,73.56,99.8,114.4,151.67,84.56,143.78,91.64,2030,1366589
"1397","SK04","Vychodne Slovensko","Slovakia",96.52,52.05,128.55,95.18,102.36,23.91,145.2,154.47,64.66,125.38,122.65,93.21,70.18,26.09,100.13,34.92,125.05,53.72,96.45,75.84,57.15,114.57,102.3,106.21,104.65,62.74,99.95,117.83,148.36,94.61,121.3,91.42,2030,1672312
"1352","SI","SLOVENIA (CNT)","Slovenia",11.19,97.52,134.31,94.58,102.4,44.91,168.97,199.1,63.68,78.85,113.66,75.91,100,90.01,65.12,113.23,75.57,144.63,132.99,176.06,126.47,90.2,101.84,640.57,100.05,96.07,100.16,118.25,143.38,92.66,152.74,10.03,2030,3179986
"1360","SI0","SLOVENIA","Slovenia",97.97,95.54,135.3,98.5,100.33,32.61,130.79,133.5,44.45,83.59,116.08,93.44,41.47,78.41,75.67,97.18,81.38,97.22,107.94,137.41,86.39,94.09,101.03,111.06,99,109.26,100.08,123.29,149.8,96.37,177.69,91.97,2030,2154609
"1362","SI01","Vzhodna Slovenija","Slovenia",96.74,79.36,128.55,100.13,98.61,40.22,133.54,137.65,37.72,84.47,116.3,90,31.9,66.65,61.4,80.47,81.38,94.14,108.12,130.86,79.01,81.06,100.92,109.08,102.64,110.34,100.15,126.18,140.46,113.82,171.24,92.1,2030,1125452
"1369","SI02","Zahodna Slovenija","Slovenia",99.2,111.71,142.05,96.87,102.05,25,128.04,129.35,51.19,82.71,115.86,96.89,51.04,90.16,89.94,113.88,81.38,100.3,107.76,143.96,93.76,107.12,101.13,113.04,95.36,108.18,100.01,120.4,159.15,78.93,184.14,91.85,2030,1029157
"478","ES","SPAIN (CNT)","Spain",347.99,137.75,102.19,118.15,54.16,67.37,113.95,0,36.09,50.18,94.58,68.03,0,145.83,32.56,236.58,51.16,57.47,106.58,45.64,56.86,83.64,93.19,96.84,92.26,159.94,87.76,99.95,99.77,100.21,121.77,6.14,2030,3760498
"481","ES0","SPAIN","Spain",107.09,138.16,109,109.67,95.33,51.36,85.17,67.24,37.39,59.04,96.45,92.18,51.84,125.25,56.04,198.72,61.72,42.66,93.74,41.39,36.27,103.43,94.33,103.94,92.32,187.96,99.41,99.53,109.77,91.47,147.08,91.54,2030,47444082
"486","ES11","Galicia","Spain",110.15,141.86,107.42,103.96,100.84,53.26,92.46,75.38,31.19,75.99,110.6,88.62,19.14,157.85,61.4,168.54,69.95,27.43,100.27,25.24,23.66,173.35,103.47,106.93,70.52,175.25,99.22,130.36,170.68,83.24,175.19,90.46,2030,2502439
"491","ES12","Principado de Asturias","Spain",101.21,151.13,134.71,99.12,101.16,35.87,67.65,45.38,21.55,50.27,100.97,89.08,44.66,92.49,38.74,209.54,59.67,29.15,99.64,37.77,18.04,172.54,102.94,109.33,79.05,203.37,99.84,97.48,146.12,60.05,194.34,89.57,2030,938024
"499","ES13","Cantabria","Spain",95.85,136.48,135.01,96.64,100.97,56.52,67.65,35.97,34.17,63.13,101.62,94.13,25.52,175.42,61.4,183.72,61.49,41.73,102.76,69.1,30.26,151.74,101.87,106.42,85.58,218.52,99.84,93.73,128.81,55.86,188.72,91.03,2030,592434
"503","ES21","Pais Vasco","Spain",111.27,202.91,122.09,100.7,103.84,26.09,67.65,35.97,34.17,25.72,75.34,112.04,102.09,179.04,77.47,400.85,35.43,60.96,107.35,71.32,45.83,177.41,103.04,105.81,103.14,153.61,99.8,104.33,149.21,62.37,168.95,94.25,2030,1979623
"510","ES22","Comunidad Foral de Navarra","Spain",98.98,172.74,104.19,108.13,93.33,54.35,92.46,78.5,15.31,50.27,96.8,82.65,38.28,83.45,38.74,220.17,65.15,51,104.11,72.49,43.05,99.74,96.78,104.16,103.14,97.36,99.33,127.79,157.01,116.02,139.41,94.83,2030,649529
"515","ES23","La Rioja","Spain",91.16,143.41,115.93,107.01,91.24,34.78,83.31,63.7,18.29,54.36,98.56,84.49,31.9,89.13,38.74,189.8,62.87,46.06,102.33,64.9,45.97,102.12,96.57,103.74,96.62,140.63,99.47,110.44,114.5,106.42,129,89.13,2030,348848
"517","ES24","Aragon","Spain",105.01,154.61,105.07,116.13,89.56,50,92.46,81.35,8.08,58.45,96.59,66.58,12.76,80.61,0,188.28,68.12,41.69,99.2,58.58,50.14,81.24,91.47,104.49,99.38,151.45,99.56,110.22,102.43,116.8,137.53,91.12,2030,1355166
"521","ES30","Comunidad de Madrid","Spain",121.99,177.92,118.57,104.19,105.25,43.48,88.34,71.93,116.13,28.64,85.85,134.08,242.46,206.16,147.48,393.26,37.49,90.5,98.59,16.48,44.13,90.6,92.11,100.65,91.35,144.96,98.95,69.09,101.36,60.83,125.88,93.52,2030,6733118
"526","ES41","Castilla y Leon","Spain",109.93,149.12,98.91,117.14,90.73,50,76.81,58.66,10.63,89.14,108.85,64.28,12.76,96.11,0,139.69,88.47,37.04,100.01,36.93,39.83,70.81,93.07,102.27,90.85,114.67,99.37,116.22,100.72,136.67,135.66,89.96,2030,2328721
"533","ES42","Castilla-La Mancha","Spain",106.13,98.16,90.4,118.72,88.12,45.65,101.62,90.77,13.61,91.77,98.56,68.42,12.76,70.79,0,95.66,85.04,38.04,94.84,22.88,43.17,54.83,90.2,101.38,93.36,173.08,99.57,108.4,79.68,126.51,119.43,89.9,2030,2425542
